,train_loss,validate_loss,validate_accuracy
0,0.6417101835053365,2.5844332339035847,13.77
1,0.3262547758369561,0.3322270586078953,90.62
2,0.2804679807967135,0.2781609753596012,91.87
3,0.252016600133682,0.2473002364999024,92.99
4,0.23275572394482202,0.2306245340555539,93.44
5,0.21741135958200586,0.2161351992778811,93.91
6,0.2046586569991081,0.2049888945606378,94.3
7,0.19463573721863264,0.19643831041178988,94.44
8,0.18505860031708127,0.18705784991460925,94.84
9,0.17693594562569265,0.18488813684025085,94.86
10,0.1696809187627989,0.17689859762043317,95.21
11,0.1629360707646622,0.17385060043456077,95.27
12,0.15660770934060028,0.16568961863345355,95.45
13,0.15037769957297276,0.1606709969165639,95.61
14,0.1451242732928229,0.1551119948538846,95.85
15,0.14015581729543547,0.15402798112973137,95.73
16,0.1353708775760222,0.14830153058020112,95.94
17,0.13040649974774185,0.1493949016852402,95.98
18,0.1264153766597471,0.1481183518814827,95.93
19,0.12260940078681855,0.13899312759645407,96.24
20,0.11871505848421479,0.13995514809352413,96.14
21,0.11542222107460255,0.13497352804040064,96.25
22,0.11223440250458949,0.13322835588531773,96.34
23,0.10929828540488377,0.13122952690597028,96.41
24,0.1063765205484658,0.13134570264492462,96.22
25,0.1036235990457596,0.12750329097423005,96.4
26,0.10103908656091577,0.12997439319255208,96.45
27,0.09875644129487657,0.12517133836068567,96.42
28,0.09620485754616846,0.12569281847933772,96.52
29,0.09412144590215074,0.12437450999452761,96.52
30,0.09222666079223847,0.12112905281049957,96.63
31,0.09013578805964975,0.12079284288970403,96.54
32,0.08831844431169251,0.11902266014020606,96.48
33,0.08644349060074265,0.11921005216862339,96.67
34,0.08447872754459985,0.11898577981849576,96.62
35,0.0829210307945697,0.11681009720497129,96.6
36,0.08138745387438433,0.11663185809213314,96.68
37,0.07962005823682453,0.11524369167746464,96.72
38,0.07842031109979461,0.11464596093662709,96.8
39,0.07676538761837286,0.11500132194035992,96.7
40,0.07534787833326542,0.11452579460859438,96.75
41,0.07432666884054659,0.11665660445935559,96.59
42,0.07252133516214479,0.11519727777748565,96.68
43,0.07134185857536623,0.12349485150504486,96.51
44,0.07015428832716675,0.11783273471574728,96.55
45,0.06883043464130141,0.11178805063704192,96.77
46,0.06757670551903232,0.11362766804534938,96.72
47,0.06699168755388135,0.10995247698637185,96.72
48,0.06557734644655767,0.11282109752703373,96.73
49,0.06433654534676099,0.11023689732823466,96.77
50,0.06352860120771331,0.11431945260900961,96.83
51,0.06247613024739124,0.11127031817171915,96.76
52,0.0611313773813208,0.11105448433928361,96.76
53,0.06046572908746688,0.11216369943672459,96.74
54,0.059360236640279326,0.10991917462055312,96.85
55,0.0582138903314794,0.11059864088049712,96.82
56,0.05757014524145379,0.11655045489544182,96.57
57,0.056426288537223916,0.11155411696334395,96.71
58,0.05571856750893299,0.11154472591121045,96.78
59,0.05477462041975268,0.10993921532954658,96.83
60,0.054384288079556656,0.11519309392504408,96.64
61,0.05291394004236223,0.1100994467331675,96.82
62,0.05241683303834175,0.11813560895536447,96.61
63,0.05161833179861236,0.11093643304542272,96.84
64,0.050609695273030955,0.11072288034469589,96.8
65,0.049890254993465326,0.11137097181064048,96.81
66,0.049043213520815046,0.11268551060967331,96.83
67,0.04878794140850369,0.1119067390614628,96.8
68,0.04803558141131324,0.11314216652623693,96.61
69,0.04712188851480827,0.11307200731002125,96.72
70,0.046438702678086995,0.11171271125884773,96.79
71,0.04572651695067487,0.11801424475540068,96.71
72,0.0453243717861352,0.1114768792221704,96.77
73,0.04406417462622169,0.11299735644815571,96.83
74,0.04384467194414161,0.11426105198205146,96.82
75,0.04302270215805232,0.11232612740830389,96.77
76,0.04261945726061108,0.11247552279970059,96.83
77,0.041752631053527965,0.11315252518436575,96.83
78,0.04150300905730964,0.1142768743452182,96.78
79,0.0411618896726237,0.11133658971404234,96.82
