,train_loss,validate_loss,validate_accuracy
0,0.5283264841239355,2.881685874701993,10.37
1,0.41768395981210926,0.38808905958304063,90.62
2,0.4071456991706757,0.3719758542249775,91.11
3,0.4005927071133878,0.37271822503752916,91.49
4,0.395786620852032,0.3769121036236798,90.74
5,0.3913057169141981,0.3645442801592248,91.06
6,0.3898824873372806,0.3532966892850768,92.0
7,0.38822085661879113,0.3561065721567401,91.56
8,0.388341216683045,0.35498617507661445,91.83
9,0.38680336523529324,0.35190705024686925,91.78
10,0.3868714522189414,0.3562554565243148,91.75
11,0.386122669807681,0.36120139732580697,91.65
12,0.38496504705741386,0.3533256741227934,92.08
13,0.3849767449218722,0.36109211766574195,91.75
14,0.385194738198271,0.35798873065968106,91.8
15,0.38523459310188124,0.3607474715378899,91.63
16,0.38499409817860253,0.3539735902803938,91.9
17,0.38447773373919064,0.35821980012416926,91.47
18,0.38479482026251527,0.35181389359162935,91.94
19,0.38466119800539944,0.35047897010362683,92.01
20,0.38355701854518787,0.3513876812253654,91.67
21,0.38425922967233933,0.35437972811431045,91.89
22,0.3839157170471637,0.3496629689749827,92.12
23,0.38392055466373853,0.3499978192573907,92.03
24,0.3841475664428292,0.35032501561944673,92.04
25,0.3837964595580328,0.3490809592229398,92.0
26,0.38487446093050653,0.35488059075139133,92.1
27,0.38383208911428707,0.3601122598743981,91.6
28,0.38426487154668376,0.34920617129578835,91.84
29,0.38389943747501476,0.35740994448724317,91.96
30,0.3846022314676048,0.35241862209492186,91.98
31,0.38429484498244054,0.3592476790895386,91.56
32,0.38328381507001286,0.35281377569823336,92.03
33,0.3837648858376587,0.35949703351346934,91.57
34,0.38431480392276673,0.356639898495657,91.94
35,0.3840028069782961,0.3517832363657948,91.74
36,0.3835101962323339,0.35158464911933707,92.07
37,0.38419336781163504,0.36245914816421404,92.02
38,0.3843792114357318,0.35143003722272026,92.13
39,0.3842791059342819,0.3526316240508243,91.87
40,0.3833978363648618,0.34765478171064956,92.01
41,0.38387305198024785,0.3545120371066777,91.56
42,0.38390867071202883,0.34986135468263035,92.19
43,0.38481607947016266,0.35896030200349094,91.8
44,0.38353125498422946,0.35461846305944,91.52
45,0.3829788988270285,0.3611453887780811,91.29
46,0.3840098817420628,0.35124544181989475,91.96
47,0.3836928869246339,0.35493273810239023,91.67
48,0.3836214291075011,0.3494955207855306,92.01
49,0.38326285326169635,0.3508357110827181,92.02
50,0.38363922623761093,0.3477682044968971,92.02
51,0.3834962604747277,0.35387765415292727,91.9
52,0.38314283927149656,0.35436202200090494,91.8
53,0.3837493634286274,0.3495540950159915,91.8
54,0.3831807511486728,0.35366243364047106,91.66
55,0.383785578018839,0.3568662960515454,91.76
56,0.3826110699773945,0.34976361474531376,92.21
57,0.3839255581686377,0.3619404031892472,91.8
58,0.3836858467938993,0.34708153563276206,92.17
59,0.3827993578432596,0.355968441301179,91.7
60,0.38409906293339285,0.3561596785908461,92.04
61,0.3834655267011814,0.35426971645086924,91.66
62,0.3831212045216346,0.3601355101159458,91.46
63,0.3832885811310129,0.35016699005638835,92.24
64,0.3836374694951316,0.3535228945673093,92.32
65,0.38316398909264404,0.355088475884953,91.83
66,0.38302856571825156,0.35188494750172,92.2
67,0.38264966528113786,0.3525526246668171,91.88
68,0.3832711603639541,0.34914982103210346,91.84
69,0.38317714891288507,0.3490006593450958,92.16
70,0.38353619554436574,0.35050468950629676,91.93
71,0.38343096965357115,0.3497408458938979,92.18
72,0.38274877585411726,0.35219972282829765,92.12
73,0.3828843932564851,0.34909596262715403,92.07
74,0.38349220653675403,0.3568566880343485,91.54
75,0.38267707995344646,0.3478091792709151,92.25
76,0.38188461772872534,0.357660656550334,91.93
77,0.38300590787822747,0.3510041316089575,92.23
78,0.38277308752047967,0.3516801407342302,91.89
79,0.3824730700842885,0.35004430297507916,91.63
80,0.382398458416998,0.35021622559730886,91.97
81,0.38324983875041335,0.35398646924290494,91.99
82,0.3825809934989457,0.3463568827496691,92.24
83,0.3829890947727652,0.3524216748177384,91.92
84,0.38295614226105973,0.3563935675630106,91.63
85,0.3827981498077701,0.35229324685313834,91.94
86,0.38287781174388763,0.35369347396786616,91.94
87,0.3821829321531872,0.355995693318996,91.41
88,0.38293800710913767,0.34622768968494316,92.07
89,0.3822567534304777,0.3505714044011867,92.14
90,0.38331835240249945,0.3637064637660949,91.17
91,0.38231637971020516,0.34582985371382635,92.27
92,0.38208280422802715,0.3528872440945651,91.9
93,0.38257737645603324,0.35250623607839143,91.87
94,0.382150711554033,0.3519180822053731,92.18
95,0.3828769762707846,0.3593361259723219,91.35
96,0.3823401247358,0.34950639365197406,91.99
97,0.38228605136139426,0.3543417391177707,92.15
98,0.38255804520180153,0.3500378933941401,92.02
99,0.3828175679438813,0.35182903820364064,91.99
