,train_loss,validate_loss,validate_accuracy
0,1.4277146505701992,2.738676143366059,10.25
1,0.692532415597142,0.8327997758090377,82.1
2,0.513610133056821,0.5292091910030202,87.41
3,0.4415970388754228,0.42841345380178236,88.82
4,0.40342232122652444,0.382409386487877,89.53
5,0.3793466268368237,0.3558492444464341,90.08
6,0.36263683045805484,0.3389812259052298,90.52
7,0.3499587726233685,0.3256452614508867,90.72
8,0.3399546149132017,0.31632334515901817,90.82
9,0.3316942987349741,0.3092385936637292,91.17
10,0.32463643644962,0.30339147541754147,91.19
11,0.31858647702226406,0.297723628025267,91.42
12,0.31323883678737935,0.2930684064552039,91.46
13,0.30839994096854617,0.29013389677757356,91.64
14,0.30412321856766655,0.2867270157573115,91.86
15,0.3002756368303715,0.2830210626726141,91.95
16,0.29657602426582047,0.2801832869843861,91.97
17,0.2932879436348921,0.2776671849551104,92.23
18,0.2902538419946049,0.27458971247879155,92.27
19,0.28704113374629514,0.2725818520557581,92.31
20,0.2842499913885231,0.2711502708364814,92.26
21,0.281649721124839,0.26835772661927915,92.46
22,0.2788144302099238,0.2676962692700876,92.45
23,0.27638244770752846,0.2655780926816142,92.59
24,0.2740137899536167,0.2636964719498975,92.54
25,0.271762265899476,0.2613088696147745,92.65
26,0.2694796554091542,0.25974152212467605,92.68
27,0.2671311365266927,0.2589273042418208,92.74
28,0.26498589162278385,0.2577122989051168,92.77
29,0.2630380779372208,0.2551030736544172,92.9
30,0.2608327473618582,0.25350463281079644,92.89
31,0.25888446895418116,0.2519129786832988,93.0
32,0.256965198639757,0.2501882332442236,93.12
33,0.25503756815871553,0.2499950386640035,93.13
34,0.2531668151567046,0.247379570707916,93.19
35,0.2512271625729424,0.24632870081261643,93.24
36,0.2491878008587483,0.2446875105012169,93.25
37,0.2473502560626079,0.24316224350532015,93.33
38,0.24564356550979996,0.24252147153603223,93.33
39,0.24379670658503946,0.240818288343003,93.48
40,0.24205267073442818,0.2396054320353742,93.48
41,0.2405240878439227,0.23882806202205542,93.52
42,0.23878142527858065,0.23733214389019236,93.58
43,0.2373195502398145,0.23622554111253308,93.59
44,0.2357347529293459,0.23473288104922163,93.56
45,0.23428807304487226,0.23388942057866813,93.54
46,0.23262196606151803,0.23204423665472637,93.71
47,0.23114518202003553,0.23155397962825836,93.7
48,0.22958755165167094,0.22983238139293438,93.76
49,0.2282630269415871,0.22884636263189423,93.77
50,0.22678312767315792,0.2281732362259451,93.84
51,0.22536689577787067,0.22701284819549133,93.84
52,0.22400314009771835,0.22610849559770804,93.81
53,0.22243415654576654,0.22504203635901412,93.82
54,0.22127872140281835,0.22511211776885548,93.85
55,0.2200529779628681,0.22270962069759298,94.03
56,0.21887170707234704,0.2218589846261562,94.01
57,0.21769877874180726,0.2219009765770605,94.05
58,0.2164481036218597,0.22018706437971833,94.05
59,0.2152197663714316,0.2195355245900204,94.03
60,0.2140351407989243,0.2182154217722978,94.05
61,0.21301120329350298,0.21805679033827916,94.12
62,0.21197397401193957,0.21744905181567875,94.11
63,0.21079978273616087,0.21632666987784924,94.13
64,0.20975693301755907,0.21506520690267747,94.14
65,0.20888169581046317,0.21466512793262726,94.15
66,0.2077800270280138,0.2139130690175923,94.19
67,0.20669481382794355,0.21402205337973615,94.09
68,0.2057968695984502,0.21320671870059305,94.12
69,0.20495092575110221,0.2124340801719398,94.22
70,0.20407426555073743,0.21184707797911342,94.18
71,0.20312747680809315,0.2112406311648204,94.18
72,0.2023500507732665,0.210797221434314,94.22
73,0.2014987890270203,0.20981349107215025,94.34
74,0.20072637643188526,0.20954010885014523,94.24
75,0.19978737836639981,0.20946189574750382,94.22
76,0.1988493701736873,0.20942413149977673,94.14
77,0.19827766226135388,0.20851127157490304,94.32
78,0.1975207837094386,0.2076698397125585,94.25
79,0.19675383641890246,0.20772108030699996,94.12
