,train_loss,validate_loss,validate_accuracy
0,0.601166833089909,2.7510638730086217,10.03
1,0.3625123371138629,0.34748020252441647,90.91
2,0.34532808584446895,0.31907188728887786,91.68
3,0.3355582156373647,0.3110031510986725,92.14
4,0.3270870271709224,0.3020639723299822,92.3
5,0.3210600446901202,0.2981442560953592,92.6
6,0.3154739797342984,0.2945797921957643,92.68
7,0.31213860702768037,0.29254821986085816,92.7
8,0.3089760930321991,0.28383367571909723,93.09
9,0.30573299406772725,0.2856005464535049,92.93
10,0.3040302423513464,0.28095331949616625,93.14
11,0.3011504661202068,0.2787596154622899,93.17
12,0.29930051069739316,0.2766419118564633,93.32
13,0.29750894333577077,0.2758246694539407,93.28
14,0.29658770841212717,0.27255047275809374,93.55
15,0.2951681731244602,0.27557549021746647,93.38
16,0.2938917790855175,0.27237832967407205,93.61
17,0.2924166860296755,0.26912685600867214,93.64
18,0.2917165910315714,0.271416072875574,93.55
19,0.2906091593710478,0.268624425821442,93.54
20,0.28986385448673424,0.26945655892811715,93.75
21,0.2896790135687107,0.26818628115942944,93.59
22,0.2886182205172015,0.2680497893713725,93.65
23,0.28798375300105994,0.26557283481374133,93.63
24,0.2877704971674744,0.2683429688856821,93.58
25,0.28657599244372695,0.2623821255775606,93.81
26,0.2861576245971533,0.26727775653865216,93.66
27,0.2861017715180592,0.2622636571369576,93.72
28,0.28526468528682974,0.2647194734286672,93.68
29,0.28496509075050974,0.26880664425103884,93.53
30,0.28377202590223305,0.2689983000358252,93.39
31,0.2835824156206544,0.26604959955866825,93.69
32,0.28299295917714606,0.2596403623818636,94.0
33,0.2827536346447629,0.261458020243188,93.82
34,0.28211334864168847,0.26085503443835206,93.59
35,0.28228615090231973,0.2596527538827943,93.81
36,0.2821902703190324,0.26284419419436744,93.73
37,0.28171416064798377,0.2582761710536378,93.88
38,0.2804996807619423,0.2595130919811025,93.82
39,0.28107927095563523,0.2587200705444861,93.87
40,0.2807680896049881,0.2595200696441183,93.72
41,0.2797870752945,0.2603082908767459,93.65
42,0.2798275192137832,0.25728990932271806,93.71
43,0.27953166477906205,0.25755520487452593,93.84
44,0.2790715726904189,0.2598871050764798,93.91
45,0.27875644109759984,0.2565962591357823,93.92
46,0.27881858961074757,0.2577749054420043,94.02
47,0.2782336609478412,0.2593067431726321,93.87
48,0.27857173622164005,0.25761579689487296,94.1
49,0.2786632854563585,0.25771208625979813,93.95
50,0.2779471443392598,0.2580314473440221,93.73
51,0.2779611329789314,0.2605171474786771,93.83
52,0.27802103456747834,0.2626626304705363,93.96
53,0.27737817447016583,0.25659070702032793,94.03
54,0.27739706955764826,0.2549537804988696,94.1
55,0.27748429797626806,0.2620690599717952,93.7
56,0.2771683079806592,0.25718674086951226,94.01
57,0.2769624108907706,0.26187747201864253,93.7
58,0.27651882961276747,0.25854130901803735,93.95
59,0.2765807442058756,0.2554287404657153,93.93
60,0.27665659622565847,0.25721236123398755,94.03
61,0.27663762982252754,0.2556750638027167,94.07
62,0.2757953135387179,0.25502251281744737,94.34
63,0.2763084230822039,0.25683199282592484,94.01
64,0.27622492794855336,0.2575429886835561,93.93
65,0.27572195345614575,0.2584096222085237,94.15
66,0.27603515394155825,0.2536670616049832,94.07
67,0.2757735351724225,0.2555158201374922,93.96
68,0.27623591671979875,0.2646257058587936,93.68
69,0.2759566184461243,0.25840787515664543,94.09
70,0.2759476026767614,0.25830692054538107,93.83
71,0.27597230937460526,0.25369807292681074,94.13
72,0.27551372184240563,0.2600883928214173,93.78
73,0.2756577749382065,0.2562423385569906,94.1
74,0.275116640848515,0.25308017179734327,94.04
75,0.27550628799958454,0.25439206321381314,94.03
76,0.2751690857662309,0.25725606142550356,94.08
77,0.27508334263411127,0.2546937807734825,94.04
78,0.2749235535075059,0.2559632907155938,93.92
79,0.2752963873443747,0.25584662507890793,93.98
80,0.27456145309044827,0.25524717190951757,94.12
81,0.27528696136061487,0.26034196733217746,93.94
82,0.2753435073485711,0.25889779477955066,93.87
83,0.2749563734462656,0.25536870898219455,94.04
84,0.2747059787881296,0.2529940733197455,94.17
85,0.274994214771401,0.25633121685218824,93.95
86,0.2744880735694935,0.2542102060439405,94.14
87,0.27470365326739904,0.25451589893936155,94.09
88,0.27514310188195734,0.2551020146491417,93.95
89,0.2747549767377907,0.2550441794258364,93.94
90,0.27464127775254676,0.25894287954559714,93.97
91,0.27472456105151016,0.2538099345429723,94.04
92,0.2751000394860426,0.2537978632074718,94.02
93,0.27426195125425895,0.25373872701968364,93.97
94,0.2744578978390611,0.25789643711723004,93.93
95,0.27423120579197335,0.25472435280326394,94.17
96,0.27439285654632856,0.255071662294194,94.03
97,0.27456442514152124,0.2536768518859094,94.12
98,0.2743735341825165,0.25948326112600734,93.65
99,0.27420574682774057,0.2521250533246829,94.14
