,train_loss,validate_loss,validate_accuracy
0,0.7180025490407321,3.4346588962024818,10.64
1,0.4402099967399853,0.42328757440612363,89.81
2,0.42285807490962674,0.39371105739891227,90.76
3,0.41725841764253063,0.3880773795094327,90.83
4,0.41338630959987893,0.38094725356887155,91.28
5,0.410680159159854,0.3812742533842923,91.17
6,0.4075630708753608,0.37561184426866395,91.31
7,0.4041229462843622,0.3744583687648867,91.41
8,0.4014359936715156,0.3720754520103098,91.55
9,0.39867097180732897,0.37102579928806084,91.73
10,0.39643649357015837,0.3675661643516896,91.88
11,0.3943000305365616,0.3625386969394826,91.8
12,0.39265975168769335,0.3651873198276286,91.82
13,0.3911897633663952,0.3626776097639026,91.79
14,0.3895589979048904,0.35941908197909356,92.0
15,0.38902031043525864,0.3596808342708519,92.04
16,0.38817500725284343,0.36002516974899085,91.95
17,0.3876892322532831,0.35825163433263496,91.89
18,0.38604321628219745,0.35829802842160163,91.8
19,0.3860172053282569,0.35660242488221794,92.03
20,0.38492475268422355,0.3572726640324583,91.77
21,0.38443169539636535,0.3577305162078666,91.83
22,0.384403088227805,0.35685862691686726,91.8
23,0.3835015308068649,0.3545016220208505,91.97
24,0.38334579978481287,0.35452379905103254,92.02
25,0.3829485139715406,0.3550031160527893,92.05
26,0.3822597692850527,0.35530568969288395,92.04
27,0.38178657177273434,0.35144092001600136,92.16
28,0.3815822715405014,0.353487566961434,92.13
29,0.38118852673976106,0.35244488759933396,92.06
30,0.38142426770520205,0.35381305073595093,92.18
31,0.3806602393202789,0.3521043761401222,92.24
32,0.3809403301296181,0.35312986452537065,92.04
33,0.38002902422911233,0.35017071929082005,92.17
34,0.380854483606487,0.35103284582088273,92.15
35,0.3799139862083282,0.35070597181815766,92.26
36,0.37986329447339245,0.3527372591854843,91.97
37,0.3800260946167914,0.3520834419971753,92.21
38,0.37989572189061366,0.3522985046387375,92.17
39,0.37939892848281953,0.35186982879361745,92.24
40,0.37929436293534424,0.34945745200805245,92.29
41,0.37886394616622865,0.3495392658146869,92.18
42,0.3795544275116639,0.34951699092283706,92.31
43,0.37947943816608337,0.35034363589596074,92.29
44,0.3792911312018108,0.3520391019763665,92.16
45,0.3791411089848822,0.34899531562251984,92.22
46,0.37845994577657627,0.34876251376053774,92.2
47,0.37911014312606867,0.3512375242142858,92.15
48,0.3788818780827044,0.350290686931549,92.17
49,0.37873606708160534,0.35136190993140753,92.0
50,0.3787244697418294,0.34915154236350765,92.24
51,0.37888535436968357,0.3517966858233261,92.08
52,0.3787514598401828,0.34837154862991665,92.22
53,0.3782992344880239,0.34805946715712627,92.17
54,0.37836515050118213,0.3488699483051285,92.24
55,0.3784584212537895,0.34846006674685487,92.25
56,0.3788675797679372,0.3504142514104518,92.11
57,0.378262189095283,0.34912556964994623,92.29
58,0.37826388652271825,0.35056784716423817,92.13
59,0.3778503212738001,0.34915443223710946,92.2
60,0.3779961199180334,0.35011982800356256,92.09
61,0.37806864160532394,0.34850295459078073,92.25
62,0.37825671675683487,0.34885195126368024,92.29
63,0.3781059909557316,0.3509084898940572,92.18
64,0.3774152974583119,0.3490599171202917,92.24
65,0.3782827164267403,0.3490793876695406,92.26
66,0.3773626837175052,0.34815142820932826,92.19
67,0.37801414440153897,0.3484688187270506,92.23
68,0.37775062888525407,0.3477690595294346,92.37
69,0.37782813679952293,0.34860091927002795,92.23
70,0.37749777157010633,0.3502835442489267,92.22
71,0.37712362570235963,0.34842181422478335,92.28
72,0.37788571376483865,0.3493339350494136,92.23
73,0.37773578276709174,0.3480652987481305,92.09
74,0.3769244929445812,0.34871814810571966,92.29
75,0.3779090295379657,0.3513659916133072,92.02
76,0.37733160606017985,0.3476588037524949,92.31
77,0.3774567720927162,0.34932605199816,92.14
78,0.3771458994718173,0.3492282372968525,92.29
79,0.37748748796253334,0.348983179474609,92.27
80,0.3766555853115254,0.34895588457130877,92.27
81,0.3770005221157516,0.3484058046822823,92.27
82,0.37714790684156846,0.3507952784887409,91.99
83,0.3771059398272187,0.34950028274276995,92.36
84,0.37704469971538157,0.349467921223467,92.25
85,0.3772953332651111,0.35080566152111914,92.28
86,0.3773422702441845,0.3488466901919363,92.26
87,0.3761841739487942,0.34756251516582043,92.39
88,0.3772548018849188,0.3512941234022823,92.09
89,0.377200806671315,0.34935458816895504,92.21
90,0.3765955793980787,0.34643990425697824,92.16
91,0.3764645162914861,0.34823434650092344,92.25
92,0.3765682106715512,0.348800443443432,92.18
93,0.37654861196880346,0.3480479722647033,92.44
94,0.37619437221972307,0.34870402177654974,92.23
95,0.3762500611087025,0.3498183642069785,92.17
96,0.37658593607448954,0.34860220049344837,92.28
97,0.3763819753721979,0.3464214489739409,92.2
98,0.3763664852846444,0.3470702728086133,92.51
99,0.3765131114666957,0.3481425207309554,92.19
