,train_loss,validate_loss,validate_accuracy
0,0.5128903560390053,2.740112028525028,9.15
1,0.35223558255879783,0.33735435566158717,91.0
2,0.3310610030069138,0.30987669681973395,92.03
3,0.3175378435034666,0.2980944531774973,92.49
4,0.3107214660647249,0.29303695430844545,92.78
5,0.3041530500722851,0.28184991798657283,93.25
6,0.29955682372700404,0.2780189286477435,93.4
7,0.2967713517451996,0.2729563723462277,93.54
8,0.29365124829139577,0.272623552219916,93.41
9,0.29203521405736077,0.2748228931836604,93.56
10,0.2900198129404965,0.272334245195144,93.48
11,0.2882326348721144,0.2664929936584444,93.74
12,0.2871233170244796,0.2642708450167628,93.77
13,0.2856639171964163,0.27291090780910066,93.32
14,0.28439828047560217,0.26811503155788974,93.61
15,0.2836121751717623,0.2644348247833616,93.52
16,0.2830280266551474,0.2592711224698749,93.8
17,0.28237498584694304,0.2667542863333339,93.41
18,0.2818086615524893,0.2563157729937107,93.72
19,0.28115170013647894,0.2630723098313781,93.83
20,0.2808296028621999,0.2610677412920129,93.79
21,0.2807378070329977,0.2561389401272578,94.11
22,0.2800041942725376,0.2530133235188632,94.08
23,0.2801669292301038,0.2558183799676578,93.77
24,0.2788863584407809,0.2559689510322123,93.82
25,0.27862098491070153,0.2539600427064148,93.87
26,0.2784627347223459,0.25371915769854225,93.96
27,0.2775716969515528,0.2570762160462379,93.85
28,0.2781433390059341,0.2574002571688612,93.88
29,0.2777384321114754,0.25613375194037985,93.77
30,0.2773537335765794,0.2541491012071216,93.98
31,0.2764356783824128,0.2531855423959582,93.8
32,0.2771038324462462,0.2553714378826692,93.99
33,0.27658837705258754,0.2533440745891714,94.09
34,0.2771601060947643,0.25495417220951583,93.86
35,0.2763807475452613,0.25308040668659076,94.04
36,0.27605418683386224,0.25600840021149895,93.97
37,0.2758327224813539,0.2540036307149308,93.81
38,0.27617094681573123,0.25549493433964887,94.0
39,0.2754688684942347,0.2544723873700983,93.92
40,0.2769170662808979,0.25767972839558995,93.83
41,0.2760625505819147,0.2540724209466759,94.09
42,0.2760963525937458,0.25956558222680265,93.9
43,0.27588696747184616,0.2537831942660932,94.01
44,0.27660436493580887,0.2556957286665224,93.74
45,0.275972683927774,0.2540762451091055,93.94
46,0.27646032953864247,0.25454331119040935,93.94
47,0.2759195390308315,0.25200264536383027,93.98
48,0.2760284299570917,0.2555546514708544,93.97
49,0.2761186347895738,0.25112393176779546,94.22
50,0.27656555173911074,0.25440015037526825,93.99
51,0.27590721270846397,0.25156978555406934,94.18
52,0.2749918353632971,0.2546560489497444,93.82
53,0.27581585676085824,0.2573924957445428,93.74
54,0.2759945552107768,0.2542649776387984,93.91
55,0.27558679476141007,0.2575524542210308,93.67
56,0.2757443051216361,0.2559761090179709,93.7
57,0.275885907857346,0.2517673282888146,94.12
58,0.2757286874546244,0.2563443554150587,93.77
59,0.27545924662255655,0.2589341462352723,93.87
60,0.2755219061024179,0.25266933913093825,93.94
61,0.27539548495325944,0.2554982753233852,93.96
62,0.27547011789845033,0.2565863738168686,93.88
63,0.2753126665758761,0.253532690349422,94.02
64,0.2747727659654357,0.25396904451532276,93.82
65,0.27414627339975123,0.25498538637134865,93.96
66,0.275063748500464,0.2531143009691531,94.06
67,0.2745562928281308,0.2526379207451774,94.11
68,0.2739067011942766,0.25030375530753596,94.27
69,0.2741323661328115,0.2549250394139718,93.89
70,0.2740496470406134,0.2507474255699076,94.22
71,0.27345705627047845,0.252285047007578,93.98
72,0.27377124748360543,0.2510885187894379,94.08
73,0.27290543750777024,0.2542579973112461,93.86
74,0.27333815105644593,0.2502746657323574,94.19
75,0.2730209196922939,0.2496959928883814,94.06
76,0.27335023336985653,0.252972051794416,93.83
77,0.2730744128048274,0.2530317491850099,93.94
78,0.27332114830927745,0.25082287523514585,94.24
79,0.2724919973400763,0.25142456243991157,94.06
80,0.27313500223522147,0.25524853302185574,93.72
81,0.2730371417185966,0.2497232639755766,94.02
82,0.2721094824215679,0.2625434508722378,93.8
83,0.2725075319235575,0.24958741334607792,94.19
84,0.27304083337817664,0.2504387672633137,94.31
85,0.2726115610581206,0.24936008562982862,93.9
86,0.27252674306621766,0.25917585529287174,93.73
87,0.272208112135247,0.2531834490899778,94.35
88,0.2720617703566698,0.25179564705273383,94.06
89,0.2727987644727687,0.2540545241681673,93.86
90,0.2724790891339653,0.2546855552665165,93.95
91,0.27244733528269965,0.2521812275015937,93.92
92,0.27258855670662696,0.2538833541320451,94.0
93,0.2724746133081887,0.24995576147805282,94.06
94,0.27233370326576356,0.25059315162366314,94.04
95,0.2734646422989435,0.2498617159205162,94.05
96,0.27277107091604585,0.25286441379128266,94.05
97,0.27237552646433616,0.2510884557907975,94.47
98,0.27243565589083146,0.248119643272115,94.18
99,0.2719151409196616,0.25110701842016886,94.33
