,train_loss,validate_loss,validate_accuracy
0,0.838413283958342,2.9871779361863258,9.29
1,0.3877296104490983,0.3987692683649437,89.61
2,0.3371878711152282,0.32323130763306807,90.86
3,0.3131143152996998,0.2970097453364432,91.46
4,0.29551668126454306,0.2814393412360724,91.92
5,0.28232874492725946,0.27121185911895396,92.27
6,0.2705893374208306,0.25719709129020646,92.65
7,0.2596538847258372,0.249449898668144,92.9
8,0.24951202489639837,0.24260687562758584,93.21
9,0.23995286916607791,0.2332422802717756,93.38
10,0.23056087242259812,0.22478121834496292,93.67
11,0.22217600351725386,0.21851070741646886,93.89
12,0.21444936584777166,0.21087669846009408,94.13
13,0.20701998663980958,0.20414844976284552,94.42
14,0.1999628126667032,0.19831429469706027,94.58
15,0.19343934255490777,0.193090597032258,94.87
16,0.18747559468256622,0.18762024570167818,94.93
17,0.1815638219714573,0.18302848024453866,95.17
18,0.17627604011233006,0.1786946230722806,95.16
19,0.1712842181398243,0.17631237465051708,95.1
20,0.1666854765938164,0.17094394060182866,95.31
21,0.16197253766290262,0.1672579173509982,95.37
22,0.15803400964947079,0.1655205860225877,95.53
23,0.154037675586065,0.16203835400673566,95.58
24,0.15016556535323086,0.15999397374246513,95.64
25,0.14689104252475704,0.15769114842813248,95.62
26,0.14324934818462717,0.1543426425058915,95.72
27,0.1401234319697407,0.1519282249196463,95.87
28,0.13693307202543084,0.15037158604257,95.77
29,0.134161480704474,0.14874093682846892,95.82
30,0.13112751885402701,0.14595094890031882,95.91
31,0.12830020589345956,0.14561993521961353,95.95
32,0.12620605182544653,0.14371271664152388,95.93
33,0.1234940562552349,0.14098166555862446,95.97
34,0.1212513382513046,0.14146017909996006,95.9
35,0.11913865577293035,0.13881429283567515,95.96
36,0.11697169844392945,0.13680204196986012,96.13
37,0.11510586317747999,0.13583403734431426,96.11
38,0.11287682634970166,0.13457930755558112,96.21
39,0.11111212482267509,0.13380318756611578,96.12
40,0.10927929565360053,0.13205933561320868,96.29
41,0.10754570367116234,0.132230585380995,96.24
42,0.10583871675419655,0.13015320315974346,96.4
43,0.10423595365104062,0.13020950327183703,96.23
44,0.102604758323285,0.12798509878875722,96.28
45,0.10122330947835333,0.12744972807382077,96.19
46,0.09984851017825924,0.12576371211293916,96.34
47,0.0983888243944312,0.1262606185033868,96.27
48,0.0970152015104522,0.12560238778480315,96.41
49,0.09567638415300958,0.12504078038885932,96.38
50,0.09439424810321045,0.12434633061725517,96.46
51,0.09326990211608584,0.1248627261766173,96.46
52,0.0920166763612925,0.12199587013832895,96.52
53,0.09088610649124673,0.12332644409389792,96.37
54,0.0896677285602173,0.12173556735707441,96.4
55,0.08857007164069199,0.12049558973967707,96.44
56,0.08761317912936596,0.1213997033384709,96.57
57,0.08642314815006549,0.12192289605022431,96.38
58,0.08569019510835078,0.1200055325341616,96.52
59,0.0846037053614937,0.11862594363765365,96.49
60,0.0833324622193464,0.1198045823849013,96.54
61,0.08236933075519014,0.118732200100663,96.51
62,0.08178257030006222,0.11987991127738114,96.4
63,0.08092606606707599,0.11861688606928979,96.57
64,0.08002258473623346,0.11686168730952881,96.64
65,0.07912814523086752,0.11744663398014361,96.61
66,0.07825578449315768,0.1181137595792102,96.6
67,0.07739843849589771,0.11735773103142294,96.58
68,0.076788604571083,0.11768703184443188,96.62
69,0.07583948775402559,0.11686227759827154,96.52
70,0.07526739216749699,0.11682724842044763,96.55
71,0.07428954260311993,0.11695697656925418,96.59
72,0.07370632332574487,0.11563465670127927,96.64
73,0.07299164045801412,0.11591865042381767,96.61
74,0.07223654501489285,0.11564466288484442,96.57
75,0.07139546478175282,0.12133508571596413,96.48
76,0.07092370541092143,0.11569472103468822,96.66
77,0.07035497987796804,0.11733203822926441,96.64
78,0.06943927982249956,0.1151008944310433,96.71
79,0.06895027387217789,0.11597616953002543,96.59
