,train_loss,validate_loss,validate_accuracy
0,0.49928676010556106,2.6909676048850324,10.2
1,0.3247252094052692,0.30824315249998496,91.69
2,0.30015269152952473,0.2887244701075086,92.15
3,0.2800655178750876,0.26726433362127383,92.9
4,0.2639216282111135,0.25179039708049433,93.66
5,0.2509119493065425,0.23659315949665616,94.26
6,0.24094903526255373,0.22876874198278024,94.28
7,0.23441458391769104,0.22322983957740658,94.41
8,0.23019574447387592,0.21854670479585306,94.52
9,0.22565724973735138,0.21734704695539445,94.61
10,0.22167709109490719,0.20778958952938273,94.89
11,0.2192301936052036,0.20933875774688568,94.95
12,0.21613616807280578,0.2043274762509103,95.01
13,0.21493205473490284,0.21191125075084202,94.74
14,0.21299088363426025,0.19870843473176725,95.15
15,0.2105935768772531,0.1991179573578897,95.08
16,0.20955490042522273,0.1974656569129797,95.14
17,0.2078021219205877,0.1957370220439625,95.04
18,0.20648134609616955,0.193502099286635,95.3
19,0.2060872244386636,0.1935331865982051,95.38
20,0.20535859102062903,0.19209008627431862,95.35
21,0.20375096902220136,0.19133996526252142,95.49
22,0.20360631327486461,0.19101767659025373,95.34
23,0.20313452218245417,0.19083584731680708,95.42
24,0.2026382400375378,0.1900000004744326,95.47
25,0.2020336376850222,0.19126378538521221,95.37
26,0.20149685441729245,0.18985434021778258,95.43
27,0.20083398596604082,0.1912394261111275,95.45
28,0.2008602404780775,0.18990803172258564,95.44
29,0.20049432609584317,0.1874700992583887,95.51
30,0.19991345177044437,0.19214879419265066,95.35
31,0.19905136047929434,0.18663593129660921,95.6
32,0.19988183346252772,0.1924478372999682,95.37
33,0.19908565396358405,0.18586698620603506,95.58
34,0.19847386719394436,0.18550460881054542,95.66
35,0.19804469660121563,0.18684537591830547,95.56
36,0.1984274867830974,0.19025721697936138,95.55
37,0.19734880262384796,0.1832143516998618,95.59
38,0.19734730372260387,0.1878691350835994,95.53
39,0.1961506458339615,0.18483237312646641,95.52
40,0.19622589949767574,0.186683707316743,95.44
41,0.19566556978662308,0.1837126236665223,95.55
42,0.1957471408584193,0.18566860461429177,95.7
43,0.19531237835311968,0.1817993730546655,95.77
44,0.19519858533708367,0.1865593952800796,95.27
45,0.19434597623358382,0.18242564800717542,95.62
46,0.19461748221991573,0.18288748513701986,95.71
47,0.1943593670596814,0.1836259423654664,95.85
48,0.19470219357981805,0.18247061620759497,95.81
49,0.19381585304734475,0.1814791173435343,95.76
50,0.19392296568195452,0.1814840780722713,95.71
51,0.19397985978145107,0.18313008638759776,95.81
52,0.19418570885094458,0.1827736840525644,95.49
53,0.19331353171752755,0.1810663660707557,95.89
54,0.19350788202659266,0.1816012391961757,95.65
55,0.1938093515114375,0.1801464858516262,95.7
56,0.19323529436200554,0.17978505530964295,95.79
57,0.19322465410071551,0.18683732720930765,95.67
58,0.19349842961009353,0.1826070167787994,95.66
59,0.19312233093640807,0.18140251517865083,95.88
60,0.19287601220296918,0.1788218425673988,95.87
61,0.19278037677868703,0.17979923959033495,95.85
62,0.1923710232201467,0.17863258392136222,95.75
63,0.19247786577845055,0.18529622296063913,95.67
64,0.19259669027045043,0.17851660024988536,95.82
65,0.19212710280830517,0.1812501994557344,95.59
66,0.1922635094825249,0.17970700096929454,95.67
67,0.19174856576579,0.17840382838603183,95.78
68,0.19209487006013037,0.17960109372823804,95.71
69,0.1917006976523291,0.17991973643922884,95.97
70,0.19128643390799113,0.18411813996295676,95.64
71,0.19126038863648887,0.1853618686292304,95.66
72,0.19174389490791563,0.17819270876463075,95.91
73,0.19133695361867034,0.18056889358144262,95.77
74,0.19150105307094661,0.1802543479605731,95.82
75,0.19111070576535655,0.1786589929042082,95.79
76,0.190752893876672,0.17690572963924484,96.09
77,0.1904520333621126,0.17915491367988212,96.02
78,0.1907734476301767,0.17698417728194168,96.02
79,0.19132458214048564,0.17934785386469743,95.91
80,0.1907655793187782,0.18320312879643136,95.76
81,0.1910414378443072,0.1764453572079434,95.74
82,0.19057009036302885,0.17906713242889882,95.76
83,0.19045730845540684,0.17763564757461142,95.85
84,0.1905538510230853,0.17940411609132825,95.75
85,0.19078103918257738,0.1865373596883828,95.61
86,0.19057785724693854,0.17837840416616474,95.89
87,0.19017429754687798,0.18018956775523046,95.64
88,0.19074403726196978,0.1758959740604249,95.89
89,0.19044589841600035,0.18324414745186968,95.55
90,0.1907735832815148,0.1780637192332109,95.83
91,0.19044000822807927,0.17812762605946533,95.9
92,0.19057534647489097,0.17858186125446388,95.89
93,0.18990211997046613,0.17744547924247192,95.9
94,0.19048221546507849,0.18073690665704825,95.7
95,0.190206213061182,0.17714768480699788,95.76
96,0.19006552504954746,0.1803357100956857,95.87
97,0.19017556657094029,0.1822557955663047,95.88
98,0.19008749500499136,0.18001552611790395,95.84
99,0.1898948897116176,0.17647678607805573,95.97
