,train_loss,validate_loss,validate_accuracy
0,0.6205476215991004,2.9995193348492064,10.87
1,0.4262555393857786,0.4021908847746189,90.53
2,0.4158827374451486,0.38354287568632783,91.24
3,0.40756739533808706,0.3769514147419539,91.1
4,0.40122395835736957,0.3807253293694339,91.35
5,0.39588360931055916,0.36933742488433347,91.53
6,0.3927992833070914,0.36867842246304133,91.66
7,0.3905013093313673,0.35885654562603225,91.72
8,0.38878858816957157,0.3573020428582334,91.81
9,0.3873829854040155,0.3594110528456059,91.97
10,0.38596337057894387,0.3573956801704821,91.84
11,0.38491820333766735,0.3574631739484534,91.8
12,0.3843380686427423,0.3543595369036774,92.05
13,0.38368844697139903,0.35639642534973975,91.56
14,0.3827754448046079,0.35171376432758006,92.08
15,0.3821365713752134,0.3535956338636587,92.21
16,0.3822405985755105,0.35550475373970014,91.91
17,0.38275406035116977,0.35559337524375484,91.62
18,0.38165799815055396,0.3522650588470197,91.85
19,0.38183409118300987,0.35416331001870527,91.9
20,0.38070386030065767,0.352492868366308,92.15
21,0.3813222935448672,0.35591037208541787,91.82
22,0.38118917843609545,0.35162750529825904,91.76
23,0.38063062188458624,0.3547846970790955,91.85
24,0.3808581254733847,0.3506665062081554,92.23
25,0.38030508945701474,0.352621276147149,91.98
26,0.38024671439614854,0.3518054025916108,92.04
27,0.38037368171486263,0.35178487954067666,91.81
28,0.38025270841909964,0.3504255614079199,92.24
29,0.3800467038805864,0.35032021513229794,92.1
30,0.380456133849679,0.3461610457666404,92.01
31,0.37978040649935313,0.34754793751063984,92.14
32,0.3794856425314512,0.35251047927954554,92.01
33,0.37994085010642875,0.34923082604656425,92.28
34,0.37966814179964675,0.34750510551118713,92.18
35,0.3798576596803148,0.35012512599894696,92.0
36,0.37945483333346236,0.3524829475751764,92.19
37,0.3796658680203961,0.34986076350043466,91.95
38,0.37960938584859133,0.35037842303361655,92.09
39,0.3796852911925257,0.3492873514880847,92.21
40,0.379218143702308,0.3494330140121852,92.08
41,0.3789847974795412,0.3485548184278429,91.89
42,0.37913447312725523,0.35723275424093365,91.67
43,0.3792455255662559,0.35060887800566404,92.12
44,0.37910030883062934,0.3477174553497904,92.23
45,0.37903746843444075,0.3501779770718419,91.98
46,0.37890659921171027,0.3517641263187667,91.98
47,0.3792181433987781,0.34865934126520276,92.33
48,0.3788147876840087,0.34690572061218045,92.09
49,0.379031796457105,0.35160159770292865,92.1
50,0.37833643872488787,0.35017319542526487,91.74
51,0.37881643914530716,0.35050846288218085,92.24
52,0.37896092281586724,0.34591113946702556,92.19
53,0.379121514800681,0.3516179933229535,92.11
54,0.3787394907850829,0.34805789857834285,92.18
55,0.3785810695981188,0.3470146219441717,92.11
56,0.37860278905075784,0.3547643297127796,91.89
57,0.37934010581789096,0.34947213837514207,92.16
58,0.37887401634730855,0.34795580712325364,92.11
59,0.3784374688766984,0.3490313720947015,92.33
60,0.37888375121820356,0.348159830552506,92.15
61,0.37824894926996405,0.34880872014671566,92.14
62,0.37845560331068206,0.35178703621903484,92.16
63,0.3790486487168617,0.3509722554628143,92.01
64,0.37873930316507276,0.35230283171521576,91.99
65,0.37879505364931065,0.3484876217191743,91.96
66,0.37915486886595834,0.35126782534705114,92.05
67,0.3780932813609905,0.34700913494170843,92.37
68,0.37833001465615174,0.3513767237966461,91.96
69,0.378168987246599,0.3456566654702926,92.21
70,0.3792439670055403,0.3472659164763777,92.17
71,0.3781710063026511,0.34801826890104864,92.31
72,0.3784175505807497,0.3490630748307297,92.03
73,0.3790152393292385,0.3472880146159342,92.27
74,0.3777961052043069,0.3490296568962217,92.07
75,0.37932993003067633,0.34857025274811526,92.07
76,0.378672973221556,0.34760969088218163,92.08
77,0.37866994597604325,0.34736782049482023,92.15
78,0.3788800959703021,0.35212725045428706,92.0
79,0.3781054556981923,0.34841201202723415,92.2
80,0.37838978284626684,0.3486502530448359,92.12
81,0.37922197593070267,0.35145520272814884,91.98
82,0.37818736875673525,0.3504794024763343,92.16
83,0.3784236427687768,0.3483036192706493,92.17
84,0.3791220725583773,0.34568802247706426,92.39
85,0.37849569559795726,0.3501747125527051,91.98
86,0.378156951988077,0.3497039680819832,92.15
87,0.3788436221235171,0.3520554620168658,91.83
88,0.3788700349590622,0.3503617545087883,92.05
89,0.3786029793578699,0.3460879084136173,92.37
90,0.37770590134819604,0.3442553892912052,92.32
91,0.37864084382049645,0.34948005139997373,92.16
92,0.3786351044407371,0.35511479860475254,91.65
93,0.37809241850319963,0.34703596873187764,92.14
94,0.3787465882224842,0.34815989460917074,92.16
95,0.37886436216140673,0.3474508466006171,92.02
96,0.3780561727620088,0.34903795517896874,92.13
97,0.3786799977316365,0.34997234317593345,92.14
98,0.3783268952556048,0.3482548595330689,92.0
99,0.3786691504169609,0.3466313699140127,92.3
